district,text,rating,source,lat,lon
Краснооктябрьский,Пятёрочка — доступен,5,osm_access,48.77518178832742,44.550494320207605
Краснооктябрьский,Покупалко — работает (Mo-Su 08:00-23:00),4,osm_active,48.777282457642876,44.553950980680874
Краснооктябрьский,Покупалко — доступен,5,osm_access,48.7727542739279,44.55749256345246
Краснооктябрьский,Пятёрочка — работает (Mo-Su 08:00-23:00),4,osm_active,48.778545817164876,44.55504928521295
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-20:00),4,osm_active,48.77157429282781,44.55358837473784
Краснооктябрьский,Онлайн Трейд — работает (Mo-Su 10:00-21:00),4,osm_active,48.77129395851119,44.55800399541993
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.77338098987038,44.5574218066292
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.774674363779575,44.55539492182091
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.77077995923376,44.55202092318822
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.77573942841134,44.54963025110649
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.7721672267589,44.55522518381448
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.775900306541665,44.551822396341876
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.77481287868871,44.561703885318515
Краснооктябрьский,Вита Экспресс — работает (Mo-Su 08:00-20:00),4,osm_active,48.774251183851206,44.552752784108804
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.774521699565305,44.55798151877907
Краснооктябрьский,Betboom — работает (24/7),4,osm_active,48.769607233719206,44.5503211473136
Краснооктябрьский,Ozon — работает (Mo-Su 10:00-21:00),4,osm_active,48.77338786511775,44.553641734506556
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.778194939539546,44.5529478488561
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.77651570508271,44.549802045159424
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.777192124590776,44.54691655844482
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.774978139747176,44.555813967861134
Краснооктябрьский,Травма-net — работает (Mo-Fr 09:00-19:00; Sa-Su 10:00-18:00),4,osm_active,48.77724063765775,44.55653465754569
Краснооктябрьский,Foton — работает (Mo-Fr 09:00-19:00; Sa 09:00-15:30),4,osm_active,48.773905546656344,44.55249963730111
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.77639900957492,44.55622171228095
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.77441479213906,44.55121473873435
Краснооктябрьский,ВсеИнструменты.ру — работает (Mo-Su 09:00-20:00),4,osm_active,48.77687723839012,44.54969937736955
Краснооктябрьский,Авито — работает (Mo-Su 10:00-21:00),4,osm_active,48.77103369808214,44.55009670598866
Краснооктябрьский,Промсвязьбанк — работает (Mo-Fr 09:00-19:00; Sa 09:00-15:00),4,osm_active,48.77420435554659,44.549818034316694
Краснооктябрьский,Промсвязьбанк — доступен,5,osm_access,48.77250627179601,44.55382089172218
Краснооктябрьский,Вита Экспресс — работает (Mo-Su 08:00-20:00),4,osm_active,48.77815867865931,44.554430396145534
Краснооктябрьский,СДЭК — работает (Mo-Fr 10:00-21:00; Sa-Su 10:00-20:00),4,osm_active,48.77627525495707,44.55499401101957
Краснооктябрьский,Вита Экспресс — работает (Mo-Su 08:00-20:00),4,osm_active,48.77784911581306,44.55128540725181
Краснооктябрьский,Boxberry — работает (Mo-Su 09:00-21:00),4,osm_active,48.768310769556514,44.549304279029194
Краснооктябрьский,Boxberry — недоступен,2,osm_access,48.776950827935515,44.552511631917255
Краснооктябрьский,Boxberry — работает (Mo-Su 09:00-21:00),4,osm_active,48.77828189099054,44.55453167603537
Краснооктябрьский,Авито — работает (Mo-Su 09:00-21:00),4,osm_active,48.7756875324076,44.552791355146276
Краснооктябрьский,Авито — работает (Mo-Su 09:00-21:00),4,osm_active,48.77924731981514,44.55539715243232
Краснооктябрьский,Sunlight — работает (Mo-Su 09:00-20:00),4,osm_active,48.77967181111242,44.55258961728026
Краснооктябрьский,Sunlight — работает (Mo-Su 09:00-20:00),4,osm_active,48.78274639093662,44.554422337490514
Краснооктябрьский,Авито — работает (Mo-Su 09:00-21:00),4,osm_active,48.77861773572697,44.55206232390906
Краснооктябрьский,Авито — работает (Mo-Su 09:00-21:00),4,osm_active,48.77134338183824,44.553386845625006
Краснооктябрьский,Авито — работает (Mo-Su 09:00-20:00),4,osm_active,48.776115170881646,44.5500194517493
Краснооктябрьский,Fix Price — работает (Mo-Su 09:00-21:00),4,osm_active,48.77594717138135,44.55317727168827
Краснооктябрьский,Fix Price — доступен,5,osm_access,48.77523357052226,44.55621912299165
Краснооктябрьский,Fix Price — работает (Mo-Su 08:00-21:00),4,osm_active,48.77373939106524,44.550567275021855
Краснооктябрьский,Fix Price — работает (Mo-Su 08:00-20:00),4,osm_active,48.77203922630813,44.55671560316857
Краснооктябрьский,Fix Price — работает (Mo-Su 08:30-21:30),4,osm_active,48.77707261074002,44.55569148509496
Краснооктябрьский,Кожаный саквояж — работает (Mo-Fr 10:00-19:00; Sa-Su 10:00-17:00),4,osm_active,48.774295087320844,44.554339516733094
Краснооктябрьский,Кожаный саквояж — недоступен,2,osm_access,48.77465222580358,44.550743626613304
Краснооктябрьский,Wildberries — работает (Mo-Su 09:00-21:00),4,osm_active,48.77124730213118,44.54959403085794
Краснооктябрьский,Wildberries — недоступен,2,osm_access,48.77813092978881,44.55188479352441
Краснооктябрьский,Ozon — работает (Mo-Su 10:00-20:00),4,osm_active,48.77856029057339,44.55078194222888
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.77795496620399,44.55612675522332
Краснооктябрьский,Ozon — работает (Mo-Su 10:00-21:00),4,osm_active,48.7785150574447,44.55723239886913
Краснооктябрьский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.77634249788269,44.55576011828771
Краснооктябрьский,Armtek — работает (Mo-Su 08:00-20:00),4,osm_active,48.77279960430149,44.55463941047101
Краснооктябрьский,Armtek — доступен,5,osm_access,48.77776165392362,44.54894582898941
Краснооктябрьский,Зима Лето — работает (Mo-Su 09:00-20:00),4,osm_active,48.77708060488449,44.55700902897649
Краснооктябрьский,ИП Гасанова С.Н. — работает (24/7),4,osm_active,48.77779205433273,44.55479836028914
Краснооктябрьский,ИП Гасанова С.Н. — доступен,5,osm_access,48.7740590844107,44.5559102477892
Краснооктябрьский,Вкусно — и точка — работает (Mo-Su 07:00-22:45),4,osm_active,48.77954459532852,44.55028933344268
Краснооктябрьский,Вкусно — и точка — доступен,5,osm_access,48.77240711735695,44.5558004939787
Краснооктябрьский,Аптека №31 — работает (Mo-Fr 07:30-21:00; Sa-Su 08:00-20:00),4,osm_active,48.77520739357369,44.54912169895281
Краснооктябрьский,Терминал — доступен,5,osm_access,48.77466228589615,44.554407652842805
Краснооктябрьский,БлинБери — работает (Mo-Su 08:00-23:00),4,osm_active,48.77418132931385,44.55548811633108
Краснооктябрьский,БлинБери — доступен,5,osm_access,48.77022521009684,44.55072448492901
Краснооктябрьский,Кебабник — работает (24/7),4,osm_active,48.773798204758165,44.54781562655817
Краснооктябрьский,Кебабник — доступен,5,osm_access,48.77428065946513,44.55195459701403
Краснооктябрьский,Додо Пицца — работает (Mo-Su 08:00-24:00),4,osm_active,48.77555963039441,44.54934215288813
Краснооктябрьский,Аптека+ — работает (Mo-Sa 08:00-20:00),4,osm_active,48.772349956510325,44.551716853639476
Краснооктябрьский,Рустерс — работает (24/7),4,osm_active,48.772267761466196,44.551360809564265
Краснооктябрьский,Царицынская опера — работает (Mo-Fr 09:00-19:00),4,osm_active,48.77210725729621,44.55249270567086
Краснооктябрьский,Есть Царицынская опера (theatre),4,osm_positive,48.77666534656535,44.558447968755225
Краснооктябрьский,Царицынская опера — доступен,5,osm_access,48.771941829384545,44.552210930506774
Краснооктябрьский,Есть Детско-юношеский центр Краснооктябрьского района (community_centre),4,osm_positive,48.77536808075368,44.54942625139922
Краснооктябрьский,ECO — работает (24/7),4,osm_active,48.775874256811804,44.55855361501311
Краснооктябрьский,КИТ — работает (24/7),4,osm_active,48.771600336498715,44.55452222812149
Краснооктябрьский,Лукойл — работает (24/7),4,osm_active,48.77638147207561,44.55859425698797
Краснооктябрьский,Pancho Grill — доступен,5,osm_access,48.76906183832693,44.552747972333705
Краснооктябрьский,Блинбери — работает (Mo-Su 08:00-23:00),4,osm_active,48.77711178532193,44.549613418456886
Краснооктябрьский,Блинбери — доступен,5,osm_access,48.776041314556466,44.55122149111198
Краснооктябрьский,Много магазинов (44),5,infra,48.77417789493342,44.550599831315594
Краснооктябрьский,Отличный транспорт (24),5,infra,48.77288753345456,44.55504361390812
Краснооктябрьский,Парки (14),5,infra,48.77311893418763,44.5560153677448
Краснооктябрьский,Площадки (21),5,infra,48.77351741881957,44.55384567486397
Краснооктябрьский,Медицина (12),5,infra,48.77523052542499,44.545222036578956
Краснооктябрьский,"Школы (16), садики (31)",5,infra,48.77578541092223,44.548222286012695
Краснооктябрьский,Развитый район,5,infra,48.77501083183988,44.551438750150076
Центральный,Альфа-Банк — работает (Mo-Sa 09:00-20:00; Su off),4,osm_active,48.72006377114187,44.52987296063679
Центральный,Лукойл — работает (24/7),4,osm_active,48.725224896418744,44.52686159329842
Центральный,Лукойл — работает (24/7),4,osm_active,48.72017025766009,44.52775166805553
Центральный,Есть Научно-техническая библиотека ВолГТУ (library),4,osm_positive,48.720077856122835,44.53953222192864
Центральный,Римини — работает (Mo-Su 11:00-23:00),4,osm_active,48.72239906911489,44.53154051811976
Центральный,Nails Studio — работает (09:00-21:00),4,osm_active,48.7201753522031,44.52982898087506
Центральный,Nails Studio — недоступен,2,osm_access,48.721490992479524,44.53417568135151
Центральный,Волгофарм — работает (Mo-Fr 08:00-21:00; Sa-Su 08:00-20:00),4,osm_active,48.717405818142296,44.53282034509853
Центральный,Аптека 34 Плюс — работает (Mo-Su 08:00-20:00),4,osm_active,48.72108885873635,44.534654884639714
Центральный,Аптека 34 Плюс — доступен,5,osm_access,48.72040042556144,44.526857755316826
Центральный,Есть Волгоградская Филармония (theatre),4,osm_positive,48.727598100893815,44.53053039958821
Центральный,Сбербанк — работает (Tu-Fr 09:00-17:30; Sa 09:00-13:00),4,osm_active,48.72003777940507,44.53314438684872
Центральный,"ЧОП ""Герат-Волга"" — работает (24/7)",4,osm_active,48.72444741849296,44.53376276107162
Центральный,Магнит — работает (10:00-21:00),4,osm_active,48.72083497814773,44.53404591913428
Центральный,Восток — работает (Mo-Fr 09:00-18:00; Sa 09:00-16:00),4,osm_active,48.72473327059349,44.53285482616297
Центральный,"Научно-педагогическая библиотека ВГСПУ — работает (Mo-Th 08:30-12:30,13:00-17:15;Fr 08:30-12:30,13:00-16:00)",4,osm_active,48.722663631235044,44.529417125665155
Центральный,Есть Научно-педагогическая библиотека ВГСПУ (library),4,osm_positive,48.715391896431136,44.526075663020684
Центральный,Есть Синема Парк (cinema),4,osm_positive,48.72018703218689,44.53267924001879
Центральный,"Русфинансбанк;Судебные участки Центрального района (№ 116, 117, 118, 119, 120, 121, 122) — работает (09:00-19:00)",4,osm_active,48.725647742353395,44.53277333754617
Центральный,Райффайзенбанк — работает (Mo-Fr 10:00-19:00; Sa 10:00-14:00; Su Off),4,osm_active,48.72461643904082,44.53419980211369
Центральный,Райффайзенбанк — доступен,5,osm_access,48.71952684449406,44.53223871898736
Центральный,Доктор Столетов — работает (24/7),4,osm_active,48.722638533472676,44.53180770673102
Центральный,Интурист — работает (Mo-Su 12:00-23:00),4,osm_active,48.718981821589296,44.53248994506706
Центральный,ВТБ — доступен,5,osm_access,48.723453470435686,44.53544890749742
Центральный,Богиня — работает (Mo-Su 08:00-20:00),4,osm_active,48.72330424019178,44.53339034379822
Центральный,Сбербанк — доступен,5,osm_access,48.72245212603273,44.530719316524596
Центральный,Kanzler — работает (Mo-Su 10:00-21:00),4,osm_active,48.72496620657416,44.525167535555475
Центральный,Автодок — работает (Mo-Fr 09:00-19:00; Sa 09:00-16:00; Su 10:00-14:00),4,osm_active,48.71910785903515,44.53488850964928
Центральный,Аккрас — работает (Mo-Fr 09:00-19:00; Sa 09:00-18:00; Su off),4,osm_active,48.71864213155478,44.52935859578642
Центральный,"Защита — работает (Mo-Fr 09:00-18:00; Sa,Su off)",4,osm_active,48.723298920456514,44.53750045348392
Центральный,Пельменная — работает (Mo-Su 09:30-18:00),4,osm_active,48.72192506216977,44.534823885481316
Центральный,Эдельвейс — работает (Mo-Fr 11:00-19:00; Sa-Su 11:00-18:00),4,osm_active,48.725801663068005,44.538130213684845
Центральный,Coffee Like — работает (Mo-Fr 08:00-21:00;Sa-Su 10:00-22:00),4,osm_active,48.71917622797859,44.526426237009176
Центральный,Муниципальная аптека — работает (08:00-20:00),4,osm_active,48.7255806636999,44.52702820002568
Центральный,Ринтек — работает (09:00-19:00),4,osm_active,48.720851704027496,44.529407252233774
Центральный,"Ортопедический салон ""МедАн"" — работает (Mo-Sa 08:00-20:00; Su 10:00-15:00)",4,osm_active,48.71653240201519,44.53255179428499
Центральный,Злата Прага — работает (Mo-Su 12:00-23:00),4,osm_active,48.722337755895126,44.53781702724422
Центральный,"Автодок — работает (Mo-Fr 09:00-20:00; Sa,Su 09:00-19:00)",4,osm_active,48.722751366084175,44.52877035012258
Центральный,Покупочка — работает (Mo-Su 08:00-23:00),4,osm_active,48.72463610418895,44.52508029933059
Центральный,Есть Центральная городская библиотека (library),4,osm_positive,48.72495418068801,44.53325404571739
Центральный,Аспиринка — работает (24/7),4,osm_active,48.71311516483746,44.529403786382815
Центральный,Покупочка — работает (Mo-Su 08:00-22:00),4,osm_active,48.71823945806151,44.528428571869085
Центральный,Пенные напитки — работает (Mo-Su 10:00-23:00),4,osm_active,48.72589849090076,44.52978686383981
Центральный,Вита Экспресс — работает (Mo-Fr 08:00-20:00;Sa-Su 09:00-20:00),4,osm_active,48.72675866495087,44.53426793127896
Центральный,ЭкоФарм — работает (24/7),4,osm_active,48.72464211607266,44.53178741222381
Центральный,Квадрат — работает (24/7),4,osm_active,48.72334631865414,44.53560823494147
Центральный,Aik Бистро — работает (24/7),4,osm_active,48.71638711009959,44.5280065256218
Центральный,Магнит — работает (24/7),4,osm_active,48.72719935012386,44.526876180472506
Центральный,Конфетки-бараночки — работает (Mo-Sa 07:30-21:00; Su 09:00-21:00),4,osm_active,48.71840782934927,44.53765496819499
Центральный,Рынок на ткачева — работает (Mo-Su 08:00-18:00),4,osm_active,48.72093663228145,44.53162510693945
Центральный,1R ОПТИКА — работает (Mo-Fr 10:00-19:00; Sa 10:00-18:00),4,osm_active,48.72284173731662,44.52615890543345
Центральный,ВТБ — работает (Mo-Fr 09:00-18:00),4,osm_active,48.71955878719274,44.53479439318221
Центральный,Центр реабилитации слуха — работает (Mo-Fr 09:00-17:00; Sa 10:00-15:00),4,osm_active,48.720113166171465,44.5357596815166
Центральный,Тамада — работает (Mo-Su 11:00-23:00),4,osm_active,48.72542899499032,44.53276906429089
Центральный,Посиделки — работает (24/7),4,osm_active,48.71993965032743,44.53558995527647
Центральный,"Школа груминга, зоосалон — работает (Mo-Su 10:00-22:00)",4,osm_active,48.72249467389604,44.53396858891277
Центральный,"Custombike — работает (Su-Mo, We-Fr 09:00-20:00)",4,osm_active,48.72882171868492,44.53270733345627
Центральный,Воронка — работает (Mo-Su 07:30-21:00),4,osm_active,48.72429198304582,44.53543072908765
Центральный,Вега - Мирная еда — работает (Mo-Su 08:30-20:00),4,osm_active,48.71821549428116,44.53648247326812
Центральный,Спортмастер — работает (Mo-Su 10:00-22:00),4,osm_active,48.72441673975091,44.536490091242015
Центральный,Цветы — работает (24/7),4,osm_active,48.71872541465433,44.53029507555021
Центральный,Магнит — работает (Mo-Su 08:00-22:00),4,osm_active,48.718090391214645,44.53374967516016
Центральный,Брецель — работает (Mo-Su 09:00-21:00),4,osm_active,48.719624229667026,44.53359164720721
Центральный,ХэппиМаркет — работает (Mo-Su 09:00-19:00),4,osm_active,48.72419048896902,44.531833573936304
Центральный,Шпилька — работает (Mo-Su 08:00-20:00),4,osm_active,48.72236809122427,44.53342852384068
Центральный,Coffee Like — работает (Mo-Fr 09:00-21:00;Sa-Su 10:00-21:00),4,osm_active,48.720334002269155,44.531358045717816
Центральный,ЦирюльникЪ — работает (Mo-Su 09:00-21:00),4,osm_active,48.72278752872017,44.53110998662799
Центральный,Почта России — работает (Mo-Fr 08:00-21:00; Sa 09:00-19:00),4,osm_active,48.7178696045655,44.5264601902583
Центральный,Покупалко — работает (24/7),4,osm_active,48.72262371707018,44.53325481720212
Центральный,Coffee Like — работает (24/7),4,osm_active,48.72695437646665,44.532018719355335
Центральный,Есть Салют (cinema),4,osm_positive,48.72035847439873,44.531212611421694
Центральный,Швейный мир — работает (Mo-Sa 10:00-19:00; Su 10:00-17:00),4,osm_active,48.72158986792645,44.52811736220017
Центральный,Парфюм Декор — работает (Mo-Su 09:00-21:00),4,osm_active,48.72260024622178,44.52744097911102
Центральный,Coffee Like — работает (Mo-Su 08:00-22:00),4,osm_active,48.718394050888435,44.53031941150322
Центральный,Kuchenland — работает (Mo-Su 10:00-21:00),4,osm_active,48.721885924878805,44.53391213764044
Центральный,Тюль пан — работает (Mo-Sa 10:00-19:00; Su off),4,osm_active,48.72416872869082,44.52574858798259
Центральный,"Аптека на Комсомольской — работает (Mo-Su,PH 08:00-21:00)",4,osm_active,48.72622576692656,44.532718225713566
Центральный,Есть Волгоградский государственный театр одного актера (theatre),4,osm_positive,48.7170797107801,44.52852918747233
Центральный,Детская клиническая стоматологическая поликлиника №2 — работает (Mo-Fr 08:00-20:00; Sa 09:00-15:00),4,osm_active,48.72094593396023,44.53215470836077
Центральный,Уральский банк реконструкции и развития — работает (Mo-Fr 09:00-18:00;Sa 10:00-15:00),4,osm_active,48.71973780490255,44.5337053840614
Центральный,Maximum — работает (Mo-Fr 11:00-20:00),4,osm_active,48.725523903331016,44.53278232797433
Центральный,Yves Rocher — работает (Mo-Su 10:00-20:00),4,osm_active,48.71928170791694,44.53223903080441
Центральный,М.Видео — работает (Mo-Su 10:00-22:00),4,osm_active,48.723545436170504,44.52744115967131
Центральный,Street — работает (Mo-Su 10:00-21:00),4,osm_active,48.72201279451548,44.53649046186202
Центральный,Бургер Кинг — работает (Mo-Sa 10:00-23:00; Su 10:00-22:00),4,osm_active,48.72500725744458,44.528033926529886
Центральный,KDL — работает (Mo-Fr 07:00-18:00; Sa 07:00-16:00; Su 07:00-15:00),4,osm_active,48.71916074958906,44.53540455223731
Центральный,Вита Экспресс — работает (Mo-Su 08:00-20:00),4,osm_active,48.717002469709364,44.53302754867487
Центральный,Инвестторгбанк — работает (Mo-Th 09:00-18:00; Fr 09:00-16:45),4,osm_active,48.72044487981141,44.53199457116167
Центральный,Вита Экспресс — работает (Mo-Su 08:00-20:00),4,osm_active,48.723988852490216,44.53015710249314
Центральный,Lazurit — работает (Mo-Su 10:00-20:00),4,osm_active,48.72525407744523,44.52731775820433
Центральный,Quick-Step — работает (Mo-Su 10:00-19:00),4,osm_active,48.71932282493402,44.53348155941555
Центральный,Q Store — работает (Mo-Su 10:00-22:00),4,osm_active,48.71532041343207,44.53323665615708
Центральный,ГеКоВи — работает (Mo-Su 10:00-21:00),4,osm_active,48.7203705602088,44.53240051056068
Центральный,Хлебница — работает (Mo-Su 08:00-21:00),4,osm_active,48.72163241728299,44.52931503402347
Центральный,Блинберри — работает (Mo-Sa 08:30-23:30),4,osm_active,48.719031582106396,44.529653883183606
Центральный,"Доблесть — работает (Su, Tu-Th 10:00-18:00; Fr-Sa 10:00-20:00)",4,osm_active,48.722476844207584,44.524139150990266
Центральный,Вкус востока — работает (Mo-Su 09:00-22:00),4,osm_active,48.72205550605444,44.534908376185314
Центральный,Оксана Сивогрирова — работает (Mo-Fr 09:30-18:00; Sa 10:00-16:00),4,osm_active,48.72484679467056,44.53099090270979
Центральный,Хлебница — работает (Mo-Su 08:00-21:00),4,osm_active,48.72226322015316,44.53209130500314
Центральный,Сова — работает (Mo-Fr 07:00-20:00; Sa 08:00-18:00; Su 08:00-15:00),4,osm_active,48.71975509112543,44.52933408642017
Центральный,Мебель Черноземья — работает (Mo-Su 10:00-19:00),4,osm_active,48.71982582444267,44.5276720349539
Центральный,Бон Аппетит — работает (24/7),4,osm_active,48.724220287164016,44.52956260199846
Центральный,Белые Облака — работает (Mo-Su 10:00-23:00),4,osm_active,48.721184647312064,44.53624476447826
Центральный,Агророс — работает (Mo-Fr 09:00-18:00),4,osm_active,48.72112201294629,44.52943827816557
Центральный,Bitstop — работает (Mo-Sa 09:00-20:00),4,osm_active,48.72900334417764,44.53637574891937
Центральный,СДЭК — работает (Mo-Su 10:00-20:00),4,osm_active,48.7166652082606,44.53345097590544
Центральный,СДЭК — работает (Mo-Su 10:00-20:00),4,osm_active,48.72178763451293,44.535639871770044
Центральный,СДЭК — работает (Mo-Su 10:00-20:00),4,osm_active,48.72033541364752,44.52997930751813
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.723469116077716,44.53183256819245
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.724050117380145,44.53257790688336
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.721633927360976,44.52908095701759
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.72145372939084,44.529018184659314
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.722876593064065,44.52826451366866
Центральный,Пинскдрев — работает (Mo-Su 09:00-19:00),4,osm_active,48.71865510408536,44.53039602960371
Центральный,МТС — работает (Mo-Fr 09:00-18:00),4,osm_active,48.71594946492745,44.538086931555505
Центральный,Инвитро — работает (Mo-Fr 07:00-17:00; Sa 08:00-14:00; Su 08:00-13:00),4,osm_active,48.721454242940446,44.53152560861498
Центральный,Билайн — работает (Mo-Su 09:00-20:00),4,osm_active,48.72199406552173,44.52997398436021
Центральный,Билайн — работает (Mo-Su 10:00-22:00),4,osm_active,48.719751072056674,44.53092304079498
Центральный,"Custom coffee — работает (Mo-Fr 08:30-23:00, Sa-Su 10:00-23:00)",4,osm_active,48.72755952394931,44.53674158943951
Центральный,Ваш Инвестор — работает (Mo-Fr 09:30-19:00),4,osm_active,48.71900799191738,44.532650204524366
Центральный,Конфил — работает (Mo-Su 08:00-20:00),4,osm_active,48.721682526612284,44.530499384821546
Центральный,So So Coffee — работает (07:30 - 22:00),4,osm_active,48.72147282998931,44.53748018291415
Центральный,СушиВесла — работает (10:00-23:00),4,osm_active,48.72064172942892,44.52841333944899
Центральный,СушиВесла — доступен,5,osm_access,48.71861582926879,44.53240525064364
Центральный,Coffee Like — работает (Mo-Su 08:00-22:00),4,osm_active,48.72347282007754,44.5323596876794
Центральный,Coffee Like — работает (Mo-Su 10:00-22:00),4,osm_active,48.72152242893916,44.523260841928874
Центральный,Coffee Like — работает (Mo-Su 08:30-22:00),4,osm_active,48.71899982293486,44.53727695367539
Центральный,Confetti — работает (Mo-Su 10:00-22:00),4,osm_active,48.72257774323239,44.53502974243799
Центральный,Тортуга — работает (Mo-Su 09:00-23:00),4,osm_active,48.72505416503832,44.532024949375966
Центральный,Яндекс.Маркет — работает (Mo-Su 09:00-21:00),4,osm_active,48.72307858583633,44.531679201294395
Центральный,Zoovolna — работает (Mo-Su 10:00-22:00),4,osm_active,48.724372432909846,44.5326760076041
Центральный,Сбербанк — работает (Mo-Fr 09:00-18:00; Sa 10:00-14:00),4,osm_active,48.725002950170435,44.53401359399178
Центральный,Сбербанк — доступен,5,osm_access,48.721256282587426,44.535501500346584
Центральный,Бон Аппетит — работает (24/7),4,osm_active,48.72181266340259,44.53279745281321
Центральный,Пятёрочка — работает (24/7),4,osm_active,48.72335940971677,44.53234651253804
Центральный,Планета здоровья — работает (24/7),4,osm_active,48.723702435005634,44.52953946607756
Центральный,ПЕГАС Туристик — работает (Mo-Fr 10:00-19:00),4,osm_active,48.72022886734952,44.53121086935927
Центральный,Красное&Белое — работает (Mo-Su 09:00-22:05),4,osm_active,48.7217124275007,44.53073581570158
Центральный,Локо-Банк — работает (Mo-Th 10:00-19:00; Fr 10:00-18:00),4,osm_active,48.715992719663305,44.53145463810054
Центральный,Аптека.ру — работает (Mo-Su 08:00-21:00),4,osm_active,48.720418788133784,44.52845565794021
Центральный,In Trend — работает (Mo-Su 10:00-20:00),4,osm_active,48.719068531369594,44.532046384909236
Центральный,CyberX Community — работает (24/7),4,osm_active,48.72315467101656,44.53239968145092
Центральный,Будь Здоров! — работает (Mo-Su 08:00-21:00),4,osm_active,48.721801846793156,44.53306288286198
Центральный,Суши Вёсла — работает (Mo-Su 10:00-23:00),4,osm_active,48.71725952006006,44.52705707979621
Центральный,Суши Вёсла — доступен,5,osm_access,48.722136531606345,44.52879148085033
Центральный,Чито Гврито Lounge — работает (Mo-Su 11:00-23:00),4,osm_active,48.72221310072445,44.5281329261684
Центральный,Tesla — работает (Mo-Su 10:00-20:00),4,osm_active,48.72610900029908,44.533086809391754
Центральный,Тоник — работает (Su-Th 11:00-22:00; Fr-Sa 11:00-23:00),4,osm_active,48.72191708282251,44.53179643703894
Центральный,Магнит — работает (Mo-Su 08:00-22:30),4,osm_active,48.71826539959302,44.53505949714136
Центральный,Магнит — работает (Mo-Su 08:00-23:00),4,osm_active,48.71952207273435,44.53124941556673
Центральный,Женская клиника Una — работает (Mo-Fr 08:00-20:00; Sa-Su 09:00-15:00),4,osm_active,48.72397961051199,44.53250888693053
Центральный,Пятёрочка — работает (Mo-Su 08:00-23:00),4,osm_active,48.71689137033273,44.532374343406495
Центральный,Ветеринарная аптека доктора Чулковой — работает (Mo-Su 09:00-20:00),4,osm_active,48.72193659943639,44.53009733862985
Центральный,Квадрат — работает (Mo-Su 08:00-23:00),4,osm_active,48.72423994041253,44.53273401816297
Центральный,Друзья — работает (Mo-Fr 08:00-20:00; Sa-Su 09:00-15:00),4,osm_active,48.72259448621999,44.53067225740108
Центральный,Волгофарм — работает (Mo-Fr 07:30-21:00; Sa-Su 08:00-20:00),4,osm_active,48.72196756832161,44.53361168341481
Центральный,Фасоль — работает (Mo-Su 08:00-21:00),4,osm_active,48.72158667306141,44.53521791987509
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.71859622085585,44.53380488899957
Центральный,Онлайн Трейд — работает (Mo-Su 10:00-21:00),4,osm_active,48.71731799724467,44.535557478786394
Центральный,МТС Банк — работает (Mo-Fr 09:00-20:00;Sa 10:00-18:00),4,osm_active,48.7212386663391,44.52727752814687
Центральный,Grafika — работает (Mo-Su 10:00-21:00),4,osm_active,48.72032416226809,44.53461632789123
Центральный,Ko Ko Coffee — работает (Mo-Su 08:00-21:00),4,osm_active,48.72443758626194,44.53484899739519
Центральный,Вафли и Кофе — работает (Mo-Su 08:00-22:00),4,osm_active,48.72146175415774,44.531891953356535
Центральный,Кофе Рояль — работает (Mo-Su 08:00-22:00),4,osm_active,48.719675197224404,44.528012018765246
Центральный,Табак Che — работает (Mo-Fr 08:30:00-21:00 Sa-Su 09:00-21:00),4,osm_active,48.72654195216811,44.529105533797186
Центральный,Табак Che — недоступен,2,osm_access,48.721900768151876,44.52854450001053
Центральный,Пекарня — работает (Mo-Su 09:00-21:00),4,osm_active,48.7253780755998,44.52546239917021
Центральный,Пекарня — недоступен,2,osm_access,48.72255121567411,44.529338093833246
